332.74106283815024, 0.005091693635382935
369.4014402752267, 0.006332254584681743
384.43436501688933, 0.00795037756202803
392.1355474753533, 0.00929881337648325
398.68009479659963, 0.010539374325782086
408.6903824767902, 0.012373247033441198
421.00561032599865, 0.01496224379719524
430.24369723398854, 0.016796116504854366
438.71124939086104, 0.018522114347357066
446.7960332038002, 0.02003236245954692
452.57087878447106, 0.02111111111111111
458.73015873015873, 0.02229773462783171
464.8894386758464, 0.02348435814455231
472.2053537587518, 0.02477885652642934
479.1360014660985, 0.026019417475728154
491.84399378574136, 0.02817691477885652
502.62898126975796, 0.029848975188781005
513.0270353571325, 0.03157497303128371
522.6595527566401, 0.032869471413160725
537.6891454561355, 0.03470334412081983
548.0946966383857, 0.03594390507011867
555.8033761917256, 0.036806903991370016
567.7524959078357, 0.03810140237324704
580.8582507611634, 0.03950377562028048
598.2061117983446, 0.04122977346278318
612.0840674238733, 0.04263214670981662
625.5767556738433, 0.043980582524271845
642.541848367091, 0.045490830636461706
662.5940781280586, 0.047108953613807986
676.4770318168377, 0.04818770226537217
691.9027210289346, 0.049374325782092776
708.1006110132323, 0.050560949298813385
725.8437355524734, 0.05169363538295578
752.8449392527061, 0.053365695792880266
774.449067652951, 0.05449838187702267
796.0540290637377, 0.05557713052858686
814.5735194278883, 0.0564401294498382
833.8635445431562, 0.05741100323624597
853.1560686900492, 0.05822006472491911
886.3357115784299, 0.059838187702265386
871.6747260436581, 0.05913700107874867
900.2253293515429, 0.060485436893203896
917.9809490489102, 0.060809061488673155
934.1963322545847, 0.06086299892125137
949.6528428567264, 0.060053937432578225
962.0297134860242, 0.058651564185544784
973.6402144169134, 0.05687162891046388
980.6141786724311, 0.055307443365695805
986.8151091452063, 0.053797195253505944
993.0227037023155, 0.051855447680690406
996.9070318584882, 0.05034519956850055
1001.1791264218449, 0.04872707659115427
1005.4495549641182, 0.04721682847896441
1009.343879246792, 0.04505933117583604
1012.8471050801147, 0.04322545846817692
1017.1258637278055, 0.04117583603020497
1020.2379911117775, 0.03966558791801511
1023.3567825800836, 0.03772384034519958
1027.256104926008, 0.03524271844660195
1031.148763187598, 0.03319309600863
1035.0464195124387, 0.03081984897518878
1039.721274672731, 0.02812297734627832
1043.6155989554047, 0.025965480043149955
1049.0726510143986, 0.022621359223300976
1052.968641318156, 0.020355987055016185
1056.087432786462, 0.018414239482200653
1059.202892212601, 0.016688241639697947
1062.7044520248405, 0.014962243797195247
353.96742095771225, 0.005685005393743239
